DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-04-07,12:00,,,40.757233,-73.9898,"(40.757233, -73.9898)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4110212,Station Wagon/Sport Utility Vehicle,Bus,,,
2019-04-07,12:00,,,40.75895,-73.83192,"(40.75895, -73.83192)",PRINCE STREET                   ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110370,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:00,,,40.85482,-73.9112,"(40.85482, -73.9112)",UNIVERSITY AVENUE               ,,,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,4111166,Sedan,Sedan,,,
2019-04-07,12:00,BROOKLYN,11221,40.6904,-73.92365,"(40.6904, -73.92365)",BROADWAY                        ,GROVE STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110491,Sedan,Bike,,,
2019-04-07,12:00,QUEENS,11372,40.75208,-73.881905,"(40.75208, -73.881905)",85 STREET                       ,35 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4110465,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:05,,,40.727383,-73.864105,"(40.727383, -73.864105)",63 DRIVE                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110142,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:10,QUEENS,11434,40.675198,-73.789894,"(40.675198, -73.789894)",SUTPHIN BOULEVARD               ,125 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110591,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,12:10,,,40.737865,-74.00019,"(40.737865, -74.00019)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111102,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:13,MANHATTAN,10001,40.7452,-73.98852,"(40.7452, -73.98852)",,,1178      BROADWAY                      ,1,0,1,0,0,0,0,0,Unspecified,,,,,4111373,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,12:15,BROOKLYN,11215,40.669273,-73.97774,"(40.669273, -73.97774)",,,495       4 STREET                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110646,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,12:15,,,40.63082,-73.88636,"(40.63082, -73.88636)",SHORE PARKWAY                   ,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110253,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:15,MANHATTAN,10002,40.71497,-73.99451,"(40.71497, -73.99451)",,,26        FORSYTH STREET                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4111139,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,12:20,BROOKLYN,11230,40.613415,-73.95499,"(40.613415, -73.95499)",,,1915      AVENUE O                      ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4110231,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:30,QUEENS,11357,40.79087,-73.807434,"(40.79087, -73.807434)",154 STREET                      ,12 ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110378,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:33,MANHATTAN,10005,40.70523,-74.00476,"(40.70523, -74.00476)",MAIDEN LANE                     ,SOUTH STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Passing Too Closely,,,,4110172,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:35,,,,,,132 STREET                      ,132 STREET,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,Unspecified,,,4110374,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-07,12:39,BRONX,10454,40.80892,-73.91844,"(40.80892, -73.91844)",BROOK AVENUE                    ,EAST 140 STREET,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4112229,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,12:48,BRONX,10473,40.82327,-73.87014,"(40.82327, -73.87014)",,,920       FTELEY AVENUE                 ,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,Unspecified,,4111022,Pick-up Truck,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
2019-04-07,12:48,BROOKLYN,11205,40.696136,-73.95457,"(40.696136, -73.95457)",,,89        WALWORTH STREET               ,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,4110993,Station Wagon/Sport Utility Vehicle,Van,,,
2019-04-07,12:49,,,40.68397,-73.944046,"(40.68397, -73.944046)",JEFFERSON AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110992,Pick-up Truck,Sedan,,,
2019-04-07,12:50,,,40.866047,-73.87207,"(40.866047, -73.87207)",SOUTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111442,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,12:52,MANHATTAN,10002,40.714268,-73.99415,"(40.714268, -73.99415)",FORSYTH STREET                  ,DIVISION STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111140,Carry All,Sedan,,,
2019-04-07,12:54,,,40.754807,-73.94402,"(40.754807, -73.94402)",12 STREET                       ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4110760,Sedan,Bike,,,
2019-04-07,13:00,BROOKLYN,11218,40.652637,-73.97269,"(40.652637, -73.97269)",PROSPECT PARK SOUTHWEST         ,GREENWOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110192,Sedan,Sedan,,,
2019-04-07,13:00,MANHATTAN,10013,40.723095,-74.00593,"(40.723095, -74.00593)",,,6         GRAND STREET                  ,0,0,0,0,0,0,0,0,Vehicle Vandalism,Unspecified,Unspecified,,,4111012,Taxi,Sedan,Sedan,,
2019-04-07,13:00,MANHATTAN,10029,40.78935,-73.9394,"(40.78935, -73.9394)",,,421       EAST 106 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110955,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,13:00,QUEENS,11365,40.738396,-73.79462,"(40.738396, -73.79462)",,,175-04    HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,4110187,Sedan,,,,
2019-04-07,13:10,,,40.771126,-73.80158,"(40.771126, -73.80158)",29 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4110371,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,13:10,,,40.71137,-74.00862,"(40.71137, -74.00862)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110173,Taxi,Taxi,,,
2019-04-07,13:11,MANHATTAN,10065,,,,EAST 68 STREET                  ,3 AVE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,4110420,Taxi,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
2019-04-07,13:14,BROOKLYN,11209,40.627693,-74.02935,"(40.627693, -74.02935)",,,8006      3 AVENUE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110538,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,13:15,BROOKLYN,11211,40.70636,-73.95192,"(40.70636, -73.95192)",PENN STREET                     ,BROADWAY,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4110527,Sedan,Bus,,,
2019-04-07,13:20,BRONX,10472,40.83183,-73.8572,"(40.83183, -73.8572)",,,2008      ELLIS AVENUE                  ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110523,Sedan,Pick-up Truck,,,
2019-04-07,13:20,BROOKLYN,11236,40.634247,-73.89021,"(40.634247, -73.89021)",,,2000      ROCKAWAY PARKWAY              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111782,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-04-07,13:20,,,40.752815,-73.98138,"(40.752815, -73.98138)",EAST 41 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110351,Taxi,Taxi,,,
2019-04-07,13:23,BROOKLYN,11222,40.726643,-73.93992,"(40.726643, -73.93992)",,,649       MORGAN AVENUE                 ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4110938,Sedan,Sedan,,,
2019-04-07,13:24,BROOKLYN,11226,40.647358,-73.95944,"(40.647358, -73.95944)",EAST 21 STREET                  ,ALBEMARLE ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4110348,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,13:28,BRONX,10457,40.846687,-73.905594,"(40.846687, -73.905594)",TOPPING AVENUE                  ,EAST 175 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4111174,Sedan,Sedan,,,
2019-04-07,13:30,MANHATTAN,10025,40.791077,-73.968834,"(40.791077, -73.968834)",,,680       COLUMBUS AVENUE               ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4110358,Sedan,Sedan,,,
2019-04-07,13:30,,,40.546955,-74.18129,"(40.546955, -74.18129)",ARDEN AVENUE                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111757,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:30,,,40.764866,-73.811966,"(40.764866, -73.811966)",153 STREET                      ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4110375,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,13:31,BRONX,10457,40.843014,-73.90863,"(40.843014, -73.90863)",MOUNT EDEN PARKWAY              ,EASTBURN AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4112070,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,13:37,QUEENS,11362,40.756992,-73.72966,"(40.756992, -73.72966)",MARATHON PARKWAY                ,61 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110189,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,13:38,MANHATTAN,10036,40.759045,-73.99609,"(40.759045, -73.99609)",,,501       WEST 41 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110977,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,13:38,BRONX,10469,40.874714,-73.84512,"(40.874714, -73.84512)",EASTCHESTER ROAD                ,GIVAN AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4110870,Sedan,Sedan,,,
2019-04-07,13:45,,,40.802444,-73.938835,"(40.802444, -73.938835)",EAST 122 STREET                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110771,Sedan,Bike,,,
2019-04-07,13:52,,,40.731083,-73.83442,"(40.731083, -73.83442)",VAN WYCK EXPWY                  ,,,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,Unspecified,,,4110236,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-04-07,13:59,BROOKLYN,11220,40.633705,-74.01141,"(40.633705, -74.01141)",,,6301      8 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4111087,Sedan,,,,
2019-04-07,14:00,BRONX,10469,40.87746,-73.853745,"(40.87746, -73.853745)",LACONIA AVENUE                  ,EAST 215 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111676,Sedan,Sedan,,,
2019-04-07,14:00,BROOKLYN,11210,40.633934,-73.93719,"(40.633934, -73.93719)",,,1603      ALBANY AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110570,Sedan,,,,
2019-04-07,14:00,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110451,Sedan,Sedan,,,
2019-04-07,14:00,,,40.747158,-73.86286,"(40.747158, -73.86286)",102 STREET                      ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4111083,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,14:00,,,40.836895,-73.8736,"(40.836895, -73.8736)",BRONX RIVER PARKWAY             ,EAST 177 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110908,Pick-up Truck,Sedan,,,
2019-04-07,14:00,BRONX,10451,,,,EAST 138 STREET                 ,EXTERIOR STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4111188,Sedan,Motorcycle,,,
2019-04-07,14:06,,,40.764683,-73.758606,"(40.764683, -73.758606)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4110196,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-04-07,14:07,QUEENS,11208,40.677887,-73.86204,"(40.677887, -73.86204)",75 STREET                       ,GLENMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110197,Sedan,,,,
2019-04-07,14:10,,,40.58493,-73.95269,"(40.58493, -73.95269)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110809,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:10,,,,,,THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111328,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,14:15,,,40.757378,-73.92691,"(40.757378, -73.92691)",33 STREET                       ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4110757,Taxi,Sedan,,,
2019-04-07,14:18,,,40.80641,-73.94227,"(40.80641, -73.94227)",EAST 125 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110855,Sedan,Pick-up Truck,,,
2019-04-07,14:20,,,,,,JUNCTION BOULEVARD              ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,4110292,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:20,,,40.70022,-73.96219,"(40.70022, -73.96219)",WILLIAMSBURG STREET WEST        ,KENT AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4110662,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,14:20,MANHATTAN,10013,40.72428,-74.01138,"(40.72428, -74.01138)",WEST STREET                     ,WATTS STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4111003,Sedan,Taxi,,,
2019-04-07,14:22,MANHATTAN,10012,40.723797,-74.000374,"(40.723797, -74.000374)",SPRING STREET                   ,GREENE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111004,Sedan,,,,
2019-04-07,14:26,BROOKLYN,11229,40.6088,-73.9602,"(40.6088, -73.9602)",,,1670      EAST 13 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110795,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-03-21,0:00,,,40.883133,-73.882095,"(40.883133, -73.882095)",WEST GUN HILL ROAD              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4101067,Sedan,,,,
2019-04-07,14:30,BROOKLYN,11208,40.67686,-73.879906,"(40.67686, -73.879906)",,,807       LIBERTY AVENUE                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4112067,Sedan,Sedan,Sedan,,
2019-04-07,14:33,,,,,,HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111636,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,14:34,,,40.74679,-73.94323,"(40.74679, -73.94323)",JACKSON AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110435,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:34,,,40.716038,-73.86123,"(40.716038, -73.86123)",WOODHAVEN BOULEVARD             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4110287,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-04-07,14:35,,,40.691265,-73.9051,"(40.691265, -73.9051)",DECATUR STREET                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110496,Sedan,Sedan,,,
2019-04-07,14:40,BRONX,10473,40.82256,-73.87101,"(40.82256, -73.87101)",METCALF AVENUE                  ,STORY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110524,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:40,BROOKLYN,11214,40.61107,-74.00131,"(40.61107, -74.00131)",81 STREET                       ,NEW UTRECHT AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4110468,Sedan,Sedan,,,
2019-04-07,14:40,BROOKLYN,11226,40.649673,-73.95582,"(40.649673, -73.95582)",,,2212      BEDFORD AVENUE                ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4110347,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,14:40,,,40.827076,-73.85171,"(40.827076, -73.85171)",BRUCKNER EXPRESSWAY             ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4110486,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:44,,,40.790928,-73.96893,"(40.790928, -73.96893)",COLUMBUS AVENUE                 ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,,,,4110354,Sedan,Sedan,,,
2019-04-07,14:47,,,,,,Vandervoort ave                 ,Meeker ave,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110934,Box Truck,Sedan,,,
2019-04-07,14:50,QUEENS,11101,40.73726,-73.930595,"(40.73726, -73.930595)",,,35-15     GREENPOINT AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110576,Sedan,Sedan,,,
2019-04-07,14:51,,,40.66496,-73.82226,"(40.66496, -73.82226)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4110912,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-07,14:55,BRONX,10474,40.808636,-73.885544,"(40.808636, -73.885544)",,,1287      EAST BAY AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110302,Sedan,Sedan,,,
2019-04-07,14:55,QUEENS,11420,40.66837,-73.80892,"(40.66837, -73.80892)",135 AVENUE                      ,130 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4110353,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,14:58,,,40.59783,-73.965485,"(40.59783, -73.965485)",OCEAN PARKWAY                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110810,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:00,BROOKLYN,11212,40.65993,-73.92416,"(40.65993, -73.92416)",,,230       EAST 93 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110571,Sedan,,,,
2019-04-07,15:00,BROOKLYN,11234,40.624092,-73.91877,"(40.624092, -73.91877)",AVENUE L                        ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110999,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,15:00,MANHATTAN,10027,40.820004,-73.95888,"(40.820004, -73.95888)",WEST 133 STREET                 ,12 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4112048,Taxi,Sedan,,,
2019-04-07,15:00,QUEENS,11361,40.75759,-73.78108,"(40.75759, -73.78108)",NORTHERN BOULEVARD              ,202 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111308,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:00,QUEENS,11372,40.749527,-73.87858,"(40.749527, -73.87858)",,,37-37     88 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110453,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,15:00,QUEENS,11373,40.73675,-73.87767,"(40.73675, -73.87767)",QUEENS BOULEVARD                ,GRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110267,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:00,,,40.730442,-73.91367,"(40.730442, -73.91367)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4110564,Sedan,Sedan,,,
2019-04-07,15:00,,,40.79423,-73.94695,"(40.79423, -73.94695)",PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111489,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,15:00,,,40.731777,-73.77011,"(40.731777, -73.77011)",UNION TURNPIKE                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110264,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:00,,,40.62934,-74.15401,"(40.62934, -74.15401)",,,264       VANNAME AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110210,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,15:03,,,,,,SHORE ROAD                      ,BARTOW CIRCLE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4110653,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:04,BRONX,10458,40.861954,-73.89105,"(40.861954, -73.89105)",,,2543      WEBSTER AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,,,,,4111430,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,15:06,STATEN ISLAND,10301,40.646664,-74.088936,"(40.646664, -74.088936)",RICHMOND TERRACE                ,JERSEY STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,4111559,Sedan,Bike,,,
2019-04-07,15:09,,,40.87647,-73.87058,"(40.87647, -73.87058)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110862,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:10,BROOKLYN,11206,40.697952,-73.937004,"(40.697952, -73.937004)",,,898       BROADWAY                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110423,Sedan,Sedan,,,
2019-04-07,15:10,,,40.752975,-73.91024,"(40.752975, -73.91024)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110761,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:15,MANHATTAN,10022,40.76155,-73.96659,"(40.76155, -73.96659)",EAST 59 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112347,Sedan,Taxi,,,
2019-04-07,15:15,QUEENS,11368,40.74895,-73.854485,"(40.74895, -73.854485)",111 STREET                      ,44 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111071,Sedan,Taxi,,,
2019-04-07,15:18,,,40.811638,-73.9316,"(40.811638, -73.9316)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4110785,Sedan,Sedan,,,
2019-04-07,15:18,,,40.859444,-73.915985,"(40.859444, -73.915985)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4111443,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-04-07,15:20,QUEENS,11419,40.689384,-73.81794,"(40.689384, -73.81794)",103 ROAD                        ,127 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110357,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:20,QUEENS,11426,40.73518,-73.71835,"(40.73518, -73.71835)",HILLSIDE AVENUE                 ,249 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110439,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,15:20,,,40.584366,-73.9271,"(40.584366, -73.9271)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4110293,Sedan,Sedan,Sedan,,
2019-04-07,15:25,,,40.789684,-73.94815,"(40.789684, -73.94815)",EAST 102 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111495,Taxi,Station Wagon/Sport Utility Vehicle,,,
